date,state,completely_satisified,mostly_satisified,not_very_satisfied,not_satisfied_at_all,unsure,ci_low_completely_satisified,ci_low_mostly_satisified,ci_low_not_very_satisfied,ci_low_not_satisfied_at_all,ci_low_unsure,ci_high_completely_satisified,ci_high_mostly_satisified,ci_high_not_very_satisfied,ci_high_not_satisfied_at_all,ci_high_unsure
2020-02-25,Alabama,0.272215077469532,0.26866311470390103,0.15340804703288602,0.259477004103129,0.04623675669055,0.177291934594892,0.17092289791169002,0.09118745789699301,0.18562067487292502,0.029395553922469002,0.37705921979300605,0.384224386061608,0.237981505297323,0.339579888541858,0.068650866556433
2020-02-26,Alabama,0.27662441055790304,0.2662747259477,0.15242819523547002,0.25886459672974405,0.045808071529181,0.181823749157939,0.170371731275644,0.09100373568497701,0.186294322983648,0.029273072447792002,0.38030497887194503,0.380611182558638,0.23522567211709203,0.338110110845734,0.067609774021679
2020-02-27,Alabama,0.28098971092601605,0.263963743263106,0.151457618814306,0.258206761391474,0.045382165605095004,0.18636697697207202,0.16983096521313001,0.090886820186183,0.186979421852033,0.029213620774130002,0.38363547280744703,0.37708231259186603,0.23254532092111702,0.33672219500244904,0.066572758451739
2020-02-28,Alabama,0.28536436007348404,0.26160440906307403,0.150459277403551,0.25756276791181804,0.045009185548071005,0.190875688916105,0.169259032455603,0.090691977954684,0.187568891610532,0.029148805878750003,0.38683404776484903,0.37348438456827904,0.229761175750153,0.335211267605633,0.06552357624004801
2020-02-29,Alabama,0.294261742911384,0.25696613387225103,0.149549880580562,0.255312633964112,0.04390960867168801,0.20056341478351403,0.164798824177843,0.09039132831159201,0.18733541551840202,0.028721905811745004,0.395676403943903,0.367260701818849,0.227509339212444,0.331067426051809,0.06381284830669301
2020-03-01,Alabama,0.30314164982546304,0.25231183783452704,0.148631269520485,0.25304672668258904,0.042868516136934,0.210239451282993,0.160267009614795,0.09002388388756201,0.18702921183171,0.028293220650376004,0.404495070120644,0.36101414661032505,0.22524343193092003,0.326903055912793,0.062098107661216005
2020-03-02,Alabama,0.309774620284174,0.24608035276825002,0.14778294953454102,0.254103380695737,0.042258696717295006,0.217417932386085,0.156112199902008,0.09027437530622201,0.18949044585987201,0.027988731014208002,0.410889269965703,0.35362567368936804,0.222562469377756,0.32594316511513904,0.06124448799608
2020-03-03,Alabama,0.316450269475747,0.23983341499265,0.14686428221460002,0.255205781479666,0.041646251837334,0.22458353748162602,0.15200881920627102,0.09051935325820601,0.191940225379715,0.027682508574228003,0.41719745222929905,0.346276335129838,0.21986771190592802,0.32496325330720205,0.06038706516413501
2020-03-04,Alabama,0.323534815359176,0.23620552391450703,0.142874640210668,0.256598689448221,0.040786331067426004,0.23173495008879902,0.150284769428623,0.08830914324208401,0.194071896625635,0.027252128115622002,0.42256108763549505,0.34129462918733505,0.213546451099271,0.32524955600465405,0.058729867107599004
2020-03-05,Alabama,0.33065899069083704,0.232606565409113,0.13890249877511002,0.25796178343949,0.039870161685448005,0.23897599216070503,0.148640372366487,0.086109750122488,0.19616609505144503,0.026763841254287,0.42797648211660905,0.33635472807447303,0.20719010289073903,0.32557569818716303,0.057141107300342005
2020-03-06,Alabama,0.32804654011022605,0.236558481322718,0.13563992651561502,0.26068585425597,0.039069197795468004,0.23870177587262703,0.15272504592774,0.084507042253521,0.199693815064298,0.026270667483159003,0.422473974280465,0.33778322106552305,0.201775872627066,0.32767911818738504,0.055848132271892004
2020-03-07,Alabama,0.32549451895400805,0.240553616265539,0.13234123338845,0.263396411292792,0.038214220099209,0.238471431196031,0.156837528323841,0.082981199093637,0.203319247963745,0.025843591156837,0.41704942127503203,0.339334925592504,0.19646028538183602,0.32984261130504,0.054626737705921004
2020-03-08,Alabama,0.30769230769230704,0.255879470847623,0.13185938265556102,0.266903478686918,0.037665360117589,0.22097011268985703,0.16934100930916202,0.082986281234688,0.206210191082802,0.025661440470357,0.40109015188633,0.35595296423321904,0.19579862812346802,0.334639882410583,0.053833904948554
2020-03-09,Alabama,0.289913650560352,0.27111274419744,0.131361381591034,0.270439096086716,0.037173127564455004,0.203441729438422,0.18188498989527802,0.082919958356298,0.20907587727356203,0.025537387470145,0.385020515647008,0.37246616449262004,0.19511298916038902,0.339334925592504,0.053034478535121006
2020-03-10,Alabama,0.284340743462551,0.27515463286177905,0.13270867781248,0.271235225672117,0.036560720191071004,0.197256414967236,0.18580439708494,0.083532365729683,0.20932084022291603,0.024863739359421003,0.37883520117582203,0.378712719701145,0.198236266764651,0.340498499601935,0.052177108212382
2020-03-11,Alabama,0.27878490935815703,0.279274865262126,0.134064184223419,0.271986771190592,0.035889269965703005,0.191144047035766,0.189735423811857,0.08408868201861801,0.20957863792258702,0.024191572758451,0.372611464968152,0.38504409603135703,0.201433121019108,0.341621754042136,0.05132288094071501
2020-03-12,Alabama,0.279502725212811,0.27423602180170203,0.13381101108457302,0.277298058668626,0.035152183232286,0.191989711556127,0.18543695266091,0.083716087941698,0.21299528446322502,0.023638924612652,0.373813460714067,0.378161553065098,0.20166574805560603,0.34766366587053704,0.050217404617551004
2020-03-13,Alabama,0.28022045315370403,0.269259032455603,0.13361910593998702,0.282547458665033,0.03435394978567,0.192835272504592,0.181139007960808,0.083404776484996,0.21641151255358201,0.023025107164727002,0.37495407225964406,0.371341090018371,0.201959583588487,0.353704837721984,0.049112063686466007
2020-03-14,Alabama,0.273072447792271,0.27907404005144204,0.135709473942066,0.278522873415395,0.033621164798824,0.18672300814501802,0.18831526731581802,0.085063384163145,0.21397513626064002,0.022597832077898002,0.36664829444546504,0.381835997305407,0.204544062710515,0.34882723987996805,0.048073978810704
2020-03-15,Alabama,0.26598481136697705,0.28895149436550704,0.13780009799118,0.27443655071043604,0.032827045565899,0.180671239588437,0.19555365017148402,0.08678343949044501,0.211538461538461,0.022170504654581,0.35834149926506603,0.39239343459088605,0.207128858402743,0.343887800097991,0.047035766780989
2020-03-16,Alabama,0.26768326290648503,0.29126094678179903,0.14134362177720602,0.267744503643823,0.031967664890685005,0.180843897360524,0.19584787800845102,0.08941147651417701,0.20509522934656102,0.021556739543144,0.362116479882417,0.397697348276073,0.21066813644436203,0.33749770347234903,0.045808071529181
2020-03-17,Alabama,0.26935325820676104,0.29360607545320905,0.144904458598726,0.261024007839294,0.031112199902008003,0.18103870651641302,0.19616609505144503,0.091989220970112,0.198677119059284,0.021006859382655,0.365874571288584,0.403049975502204,0.21423321901028902,0.33114894659480604,0.04452474277315
2020-03-18,Alabama,0.27392981811501005,0.28734153959213604,0.148202584359115,0.259966930001837,0.030559127931900004,0.185191989711556,0.19156102639475703,0.093514605915855,0.19744013717925102,0.020576887745728002,0.36928164615101905,0.395921366893257,0.21905811745973403,0.331251148263825,0.04397084940902601
